word,tags,ipa,results,match,dolgo
'táimid',,ˈt̪ˠɑːmʲədʲ,ˈt̪ˠɑːmʲədʲ,100,1.0
'i bhfad ó shin',,əˌwad̪ˠ oːˈhɪnʲ,ə wˈad̪ˠ oː hɪnʲ,73,0.79
'coisreac',,ˈkɛʃɾʲək,ˈkɛʃɾʲək,100,1.0
'ascaille',,ˈasˠkəl̠ʲə,ˈasˠkəlˠə,81,0.84
'comhrialtas',,ˈkoːɾˠiəl̪ˠt̪ˠəsˠ,ˈkɪɾʲiəl̪ˠt̪ˠəsˠ,82,0.85
'ursan',,ˈʊɾˠsˠənˠ,ˈʊɾˠsˠən̪ˠ,88,0.90
'brod',,bˠɾˠod̪ˠ,bˠɾˠɔd̪ˠ,85,0.88
'ar an ásc sin',,ɛɾʲ ənˠ ˈɑːsk ʃɪnʲ,əɾˠ ənˠ ˈɑːʃc ʃɪnʲ,80,0.83
'cúil',,kuːlʲ,ˈkúlʲ,37,0.62
'dúil',,d̪ˠuːlʲ,ˈd̪ˠúlʲ,58,0.71
'Albanach',,ˈalˠəbˠənˠəx, ˈal̪ˠəbˠən̪ˠəx,ˈalˠəbˠən̪ˠəx,90,0.91
'teo',,tʲoː,tʲoː,100,1.0
'teoiric',,ˈtʲoːɾʲɪc,ˈtʲoːɾʲəc,93,0.94
'fadálach',,ˈfˠad̪ˠɑːlˠəx, ˈfˠad̪ˠɑːl̪ˠəx,ˈfˠɪd̪ˠɑːlˠəx,90,0.92
'dula',,ˈd̪ˠʊlˠə,ˈd̪ˠʊlˠə,100,1.0
'marcáil',,ˈmˠaɾˠkɑːlʲ,ˈmˠɪɾˠkɑːlʲ,89,0.90
'craiceann',,ˈkɾˠæcən̪ˠ,ˈkɾˠacən̪ˠ,88,0.89
'naomhtar',,ˈn̪ˠiːwt̪ˠəɾˠ,ˈn̪ˠiːwt̪ˠəɾˠ,100,1.0
'Bé',,bʲeː,bʲeː,100,1.0
'stopadh',,ˈsˠt̪ˠɔpˠə,ˈsˠt̪ˠɔpˠə,100,1.0
'cheantar',,ˈçan̪ˠt̪ˠəɾˠ,ˈçan̪ˠt̪ˠəɾˠ,100,1.0
'srotha',,ˈsˠɾˠɔhə,ˈsˠɾˠɔhə,100,1.0
'tharra',,ˈhaɾˠə,ˈhaɾˠə,100,1.0
'garmhac',,ˈɡaɾˠˌwak,ˈɡaɾˠwək,71,0.78
'thart',,haɾˠt̪ˠ, hɑɾˠt̪ˠ,hɛɾˠt̪ˠ,91,0.92
'dtosach',,ˈd̪ˠɔsˠəx,d̪ˠˈɔsˠəx,73,0.79
'cosc',,kɔsˠk,kɔsˠk,100,1.0
'gabhaidh',,ˈɡohiː,ˈɡəuə,44,0.64
'bard',,bˠɑːɾˠd̪ˠ,bˠaɾˠd̪ˠ,75,0.80
'scátháin',,ˈsˠkɑːhɑːnʲ,ˈsˠkɑːhɑːnʲ,100,1.0
'mithid',,ˈmʲihədʲ,ˈmʲɪhədʲ,84,0.87
'tharainn',,ˈhaɾˠən̠ʲ, ˈhɑɾˠən̠ʲ,ˈhaɾˠən̪ˠ,80,0.83
'lochta',,ˈl̪ˠɔxt̪ˠə,ˈlˠɔxt̪ˠə,88,0.89
'cúng',,kuːŋ(ɡ), kũːŋ(ɡ),kəŋ,30,0.59
'Iúil',,uːlʲ,úlʲ,50,0.67
'tiomáint',,ˈtʲɪmˠɑːn̠ʲtʲ,ˈtʲiəmˠɑːn̪ʲtʲ,86,0.88
'Dia dhaoibh',,ˌdʲiə ˈɣiːvʲ,ˈdʲiə ɣiːvʲ,84,0.86
'Sinn Féin',,ʃɪnʲ fʲeːnʲ, ʃɪnʲ heːnʲ,ˈʃɪnʲ fʲeːnʲ,89,0.90
'ríomhleabhar',,ˈɾʲiːwˌlʲəuɾˠ,ˈɾʲiːvʲlʲəuəɾˠ,79,0.83
'ceard',,caːɾˠd̪ˠ, cɑːɾˠd̪ˠ,caɾˠd̪ˠ,84,0.87
'thlig',,hlʲɪɟ,hlʲɪc,75,0.80
'raiméis',,ˈɾˠɑːmʲeːʃ,ˈɾˠamʲeːʃ,77,0.82
'Blarna',,ˈbˠlˠɑːɾˠn̪ˠə,ˈbˠlˠaɾˠn̪ˠə,82,0.85
'eascracha',,ˈaskrəxə,ˈasˠkɾˠəxə,62,0.73
'rinneadh',,ˈɾˠɪnʲuː, ˈɾˠɪnʲəvˠ,ˈɾʲɪnʲə,64,0.74
'boige',,ˈbˠɛɟə,ˈbˠɛɟə,100,1.0
'thor',,hɔɾˠ,hɔɾˠ,100,1.0
'buaileann',,ˈbˠuəlʲən̪ˠ,ˈbˠuəlʲən̪ˠ,100,1.0
'féith',,fʲeː(h),fʲeː,66,0.75
'bunaitheoir',,ˈbˠunˠahoːɾʲ,ˈbˠʊn̪ˠəhoːɾʲ,72,0.79
'throsc',,hɾˠɔsˠk,hɾˠɔsˠk,100,1.0
'chirce',,ˈçɪɾʲcə,ˈçɪɾʲcə,100,1.0
'draoi',,d̪ˠɾˠiː,d̪ˠɾˠiː,100,1.0
'púdar',,ˈpˠuːd̪ˠəɾˠ,ˈpˠuːd̪ˠəɾˠ,100,1.0
'bhfeaca',,ˈvʲakə,vʲˈakə,55,0.69
'gruth',,ɡɾˠɞ,ɡɾˠʊç,60,0.71
'lasa',,ˈl̪ˠasˠə,ˈlˠasˠə,84,0.87
'thug',,ˈhuɡ,hʊɡ,33,0.60
'fíniúnach',,ˈfʲiːnʲuːnˠəx,ˈfʲiːnʲuːn̪ˠəx,90,0.92
'bhfuair',,wuəɾʲ, wuɪ̯ɾʲ,wˈuəɾʲ,80,0.83
'seolaim',,ˈʃoːl̪ˠəmʲ,ˈʃoːlˠəmʲ,88,0.89
'bléan',,bʲlʲeːnˠ, bʲlʲeːn̪ˠ,bʲlʲeːn̪ˠ,100,1.0
'múchaim',,ˈmˠuːxəmʲ,ˈmˠuːxəmʲ,100,1.0
'sir',,ʃɪɾʲ,ʃɪɾʲ,100,1.0
'thuilleamaí',,ˈhɪl̠ʲəmˠiː,ˈhɪlʲəmˠiː,88,0.90
'cruth',,kɾˠʊ(h),kɾˠʊç,70,0.77
'mhuir',,wɪɾʲ,wʊɾˠ,42,0.64
'raidió',,ˈɾˠadʲiːoː,ˈɾˠadʲioː,87,0.89
'trombón',,t̪ˠɾˠɔmˠˈbˠoːnˠ, ˈt̪ˠɾˠɔmˠbˠoːnˠ,ˈt̪ˠɾˠɔmˠbˠoːn̪ˠ,92,0.93
'ticéad',,tʲɪceːd̪ˠ,ˈtʲɪceːd̪ˠ,87,0.89
'pláinéad',,ˈpˠlˠɑːnʲeːd̪ˠ,ˈpˠlˠɑːnʲeːd̪ˠ,100,1.0
'cealla',,ˈcal̪ˠə,ˈcalˠə,81,0.85
'boig',,bˠɪɟ,bˠɔɡ,71,0.78
'feochan',,ˈfʲoːxən̪ˠ,ˈfʲoːxən̪ˠ,100,1.0
'lochtanna',,ˈl̪ˠɔxt̪ˠən̪ˠə,ˈlˠɔxt̪ˠən̪ˠə,91,0.92
'dide',,ˈdʲɪdʲə,ˈdʲɪdʲə,100,1.0
'cantal',,ˈkanˠtˠəl̪ˠ,ˈkan̪ˠt̪ˠəlˠ,68,0.76
'critheann',,ˈcrʲɪhən̪ˠ, ˈcrʲɪçən̪ˠ,ˈcɾʲɪhən̪ˠ,88,0.89
'trach',,t̪ˠɾˠɑx,t̪ˠɾˠax,83,0.86
'tearn',,tʲaːɾˠn̪ˠ,tʲaɾˠn̪ˠ,86,0.88
'feiceanna',,ˈfʲɛcən̪ˠə,ˈfʲɛcən̪ˠə,100,1.0
'proifisiúntacht',,pˠɾˠɔfʲɪˈʃuːn̪ˠt̪ˠəxt̪ˠ,ˈpˠɾˠəfʲəʃuːn̪ˠt̪ˠəxt̪ˠ,84,0.87
'tiocfair',,ˈtʲʊkəɾʲ,ˈtʲiəkfˠəɾʲ,66,0.75
'síol',,ʃiː(ə)lˠ, ʃiː(ə)l̪ˠ,ʃiːlʲ,50,0.67
'tréan',,tʲɾʲeːnˠ, tʲɾʲeːn̪ˠ,tʲɾʲeːn̪ˠ,100,1.0
'breall',,bʲɾʲal̪ˠ,bʲɾʲaːlˠ,76,0.81
'móire',,ˈmoːɾʲə,ˈmˠóɾʲə,69,0.76
'péatar',,ˈpʲeːt̪ˠəɾˠ,ˈpʲeːt̪ˠəɾˠ,100,1.0
'tiománaí',,ˈtʲʊmˠɑːnˠiː,ˈtʲiəmˠɑːn̪ˠiː,78,0.82
'mairim',,ˈmˠaɾʲəmʲ,ˈmˠaɾʲəmʲ,100,1.0
'tarrang',,ˈt̪ˠɑɾˠək,ˈt̪ˠaɾˠəŋ,75,0.80
'maraím',,ˈmˠaɾˠiːmʲ,ˈmˠɪɾˠəmʲ,68,0.76
'léarscáil',,ˈlʲeːɾˠsˠkaːlʲ,ˈlʲeːɾˠsˠkɑːlʲ,91,0.92
'míol',,mʲiːlˠ, mʲiːl̪ˠ,mʲiːlʲ,77,0.82
'cogar',,ˈkɔɡəɾˠ,ˈkɔɡəɾˠ,100,1.0
'bhuel',,wɛlʲ,ˈwuəlʲ,55,0.69
'tlig',,tʲlʲɪɟ,tʲlʲɪc,80,0.83
'bearn',,bʲaːɾˠn̪ˠ,bʲaɾˠn̪ˠ,86,0.88
'meanma',,ˈmʲanˠəmˠə,ˈmʲan̪ˠmˠə,75,0.80
'goilte',,ˈɡɛlʲtʲə,ˈɡɛl̠ʲtʲə,87,0.89
'díol',,dʲiːlˠ,dʲiːlʲ,77,0.82
'buailim',,ˈbˠuəlʲəmʲ,ˈbˠuəlʲəmʲ,100,1.0
'tobann',,ˈt̪ˠɔbˠən̪ˠ,ˈt̪ˠɔbˠən̪ˠ,100,1.0
'rógánta',,ˈɾˠoːɡɑːn̪ˠt̪ˠə,ˈɾˠoːɡɑːn̪ˠt̪ˠə,100,1.0
'péinteáil',,ˈpʲeːn̠ʲtʲɑːlʲ,ˈpʲeːn̠ʲtʲeɑːlʲ,95,0.96
'trasna',,ˈtʲɾʲasˠn̪ˠə, ˈt̪ˠɾˠasˠn̪ˠə, ˈt̪ˠɾˠæsˠn̪ˠə, ˈt̪ˠɾˠɑsˠn̪ˠə,ˈt̪ˠɾˠasˠn̪ˠə,100,1.0
'tráthanna',,ˈt̪ˠɾˠɑːn̪ˠə,ˈt̪ˠɾˠɑːhən̪ˠə,88,0.89
'aistritheoir',,ˈaʃtʲɾʲəhoːɾʲ,ˈaʃtʲɾʲəhoːɾʲ,100,1.0
'shlí',,ˈ(h)l̠ʲiː,hlʲiː,53,0.68
'dubhach',,ˈd̪ˠʊwəx,ˈd̪ˠəuəx,76,0.81
'Páidín',,ˈpˠɑːdʲiːnʲ,ˈpˠɑːdʲiːnʲ,100,1.0
'triuch',,tʲɾʲʊx,ˈtʲɾʲəx,66,0.75
'dearna',,ˈdʲɑːɾˠn̪ˠə,ˈdʲaɾˠn̪ˠə,80,0.83
'cléireach',,ˈclʲeːɾʲəx,ˈclʲeːɾʲəx,100,1.0
'féinín',,ˈfʲeːnʲiːnʲ,ˈfʲeːnʲiːnʲ,100,1.0
'luím',,l̪ˠiːmʲ,ˈlˠuiːmʲ,66,0.75
'finne',,ˈfʲɪn̠ʲə,ˈfʲɪnʲə,85,0.88
'pictiúr',,ˈpʲɪctʲuːɾˠ,ˈpʲɪctʲuːɾˠ,100,1.0
'ngréin',,ɲɾʲeːnʲ,ŋɾʲeːnʲ,83,0.86
'buime',,ˈbˠɪmʲə,ˈbˠɪmʲə,100,1.0
'binne',,ˈbʲɪn̠ʲə,ˈbʲɪnʲə,85,0.88
'Soirbis',,ˈsˠɔɾʲəbʲɪʃ,ˈsˠɛɾʲəbʲəʃ,90,0.91
'adhlacóir',,ˈəil̪ˠəkoːɾʲ,ˈailˠəkóɾʲ,65,0.74
'deiread',,ˈdʲɛɾʲəd̪ˠ,ˈdʲɛɾʲəd̪ˠ,100,1.0
'bhróga',,ˈwɾˠoːɡiː, ˈwɾˠoːɡə,ˈwɾˠoːɡə,100,1.0
'míosa',,ˈmʲiːsˠə,ˈmʲiːsˠə,100,1.0
'it',,ɪt̪ˠ,ɪtʲ,42,0.64
'tsealg',,ˈtʲalˠəɡ,tʲʃal̪ˠɡ,38,0.62
'inneall',,ˈɪn̠ʲəl̪ˠ,ˈɪnʲəlˠ,75,0.80
'dian',,dʲiənˠ, dʲiən̪ˠ,ˈdʲiən̪ˠ,84,0.87
'colúr',,ˈkɔl̪ˠuːɾˠ,ˈkɔlˠuːɾˠ,88,0.89
'eiteog',,ˈɛtʲoːɡ,ˈɛtʲoːɡ,100,1.0
'bhfeice',,ˈvʲɛcɪ,vʲˈɛcə,50,0.67
'treoracha',,ˈtʲɾʲoːɾˠəxə,ˈtʲɾʲoːɾˠəxə,100,1.0
'píosa',,ˈpʲiːsˠə,ˈpʲiːsˠə,100,1.0
'triantán',,ˈtʲɾʲiən̪ˠt̪ˠɑːnˠ,ˈtʲɾʲiən̪ˠt̪ˠɑːn̪ˠ,93,0.94
'toirte',,ˈt̪ˠɔɾˠtʲə,ˈt̪ˠɛɾʲtʲə,83,0.86
'triuf',,tʲɾʲʊfˠ,ˈtʲɾʲəfˠ,71,0.78
'gág',,ɡɑːɡ,ɡɑːɡ,100,1.0
'ngrá',,ŋɾˠɑː,ŋɾˠɑː,100,1.0
'cinnire',,ˈcɪn̠ʲəɾʲə,ˈcɪnʲəɾʲə,88,0.90
'trua',,t̪ˠɾˠuə,t̪ˠɾˠuə,100,1.0
'piteog',,ˈpʲɪtʲoːɡ,ˈpʲɪtʲoːɡ,100,1.0
'deirid',,ˈdʲɛɾʲədʲ,ˈdʲɛɾʲədʲ,100,1.0
'mág',,mˠɑːɡ,mˠɑːɡ,100,1.0
'beirid',,ˈbʲɛɾʲədʲ,ˈbʲɛɾʲədʲ,100,1.0
'bréagach',,ˈbʲɾʲeːɡəx,ˈbʲɾʲeːɡəx,100,1.0
'tráta',,ˈt̪ˠɾˠɑːt̪ˠə,ˈt̪ˠɾˠɑːt̪ˠə,100,1.0
'chorp',,xɔɾˠpˠ,xɔɾˠpˠ,100,1.0
'druide',,ˈd̪ˠɾˠɪdʲə,ˈd̪ˠɾˠədʲə,94,0.95
'tráthúil',,ˈtˠɾˠɑː.huːlʲ,ˈt̪ˠɾˠɑːhúlʲ,71,0.78
'druncaera',,ˈd̪ˠɾˠʊŋkeːɾˠə,ˈd̪ˠɾˠən̪ʲceːɾˠə,71,0.78
'buataisí',,ˈbˠuət̪ˠəʃiː,ˈbˠuət̪ˠəʃiː,100,1.0
'breac',,bʲɾʲak,bʲɾʲak,100,1.0
'ainneoin',,ˈan̠ʲoːnʲ,ˈan̪ˠoːnʲ,78,0.82
'Méabh',,mʲeːw,mʲeːvʲ,66,0.75
'ndónna',,n̪ˠoːn̪ˠə,n̪ˠˈuːn̪ˠə,82,0.85
'séabraí',,ˈʃeːbˠɾˠiː,ˈʃeːbˠɾˠiː,100,1.0
'gcéibh',,ˈɟeːvʲ,ɟeːvʲ,80,0.83
'goirín',,ˈɡɪɾʲiːnʲ,ˈɡɛɾʲiːnʲ,93,0.94
'trína',,ˈtʲɾʲiːnˠə,tʲɾʲiːn̪ˠə,76,0.81
'ropas',,ˈɾˠɔpˠəsˠ,ˈɾˠɔpˠəsˠ,100,1.0
'géagach',,ˈɟeːɡəx,ˈɟeːɡəx,100,1.0
'cró',,kɾˠoː,kɾˠoː,100,1.0
'dos',,d̪ˠɔsˠ,d̪ˠɔsˠ,100,1.0
'uaisle',,ˈuəʃl̠ʲə,ˈuəʃlʲə,85,0.88
'dabht',,d̪ˠəut̪ˠ,d̪ˠəut̪ˠ,100,1.0
'sinne',,ˈʃɪn̠ʲə,ˈʃɪnʲə,84,0.87
'fabht',,fˠəut̪ˠ,fˠəut̪ˠ,100,1.0
'caintím',,ˈkanʲtʲiːmʲ,ˈkan̪ʲtʲiːmʲ,88,0.90
'ceaptha',,ˈcapˠiː,ˈcapˠhə,70,0.77
'bréag',,bʲɾʲeːɡ,bʲɾʲeːɡ,100,1.0
'optach',,ˈɔpˠt̪ˠəx,ˈɔpˠt̪ˠəx,100,1.0
'abarthar',,ˈabˠəɾˠhəɾˠ,ˈabˠəɾˠhəɾˠ,100,1.0
'linne',,ˈl̠ʲɪn̠ʲə,ˈlʲɪnʲə,75,0.80
'langa',,ˈl̪ˠaŋɡə,ˈlˠɪŋə,57,0.70
'rabhamar',,ˈɾˠawəmˠəɾˠ,ˈɾˠəuəmˠəɾˠ,85,0.87
'gréasaí',,ˈɟɾʲeːsˠiː,ˈɟɾʲeːsˠiː,100,1.0
'tsuite',,ˈt̪ˠɪtʲə,ˈt̪ˠsˠɪtʲə,82,0.85
'clár',,klˠɑːɾˠ, kl̪ˠɑːɾˠ,klˠɑːɾˠ,100,1.0
'cothú',,ˈkɔhuː,ˈkɔhuː,100,1.0
'nd',,n̠ʲ, n̪ˠ,n̪ˠ,100,1.0
'fearthainne',,ˈfʲaɾˠhən̠ʲə,ˈfʲaɾˠhən̪ˠə,85,0.87
'croítí',,ˈkɾˠiːtʲiː,ˈkɾˠoiːtʲiː,94,0.94
'ar siúl',,ɛɾʲ ˈʃuːlˠ,əɾˠ ˈʃuːlˠ,82,0.85
'púca',,ˈpˠuːkə,ˈpˠuːkə,100,1.0
'riartha',,ˈɾˠiəɾˠhə,ˈɾʲiəɾˠhə,87,0.89
'údar',,ˈuːd̪ˠəɾˠ,ˈuːd̪ˠəɾˠ,100,1.0
'seordán',,ˈʃoːɾˠd̪ˠɑːnˠ,ˈʃoːɾˠəd̪ˠɑːn̪ˠ,85,0.87
'seacht',,ʃaxt̪ˠ,ʃaxt̪ˠ,100,1.0
'ghaiscígh',,ˈɣaʃciː,ˈɣaʃcɪ,72,0.79
'scragall',,ˈsˠkɾˠaɡəl̪ˠ,ˈsˠkɾˠaɡəlˠ,90,0.91
'ngabhar',,ˈŋɑuəɾˠ,ˈŋəuəɾˠ,92,0.93
'mhine',,ˈvʲɪnʲə,ˈvʲɪnʲə,100,1.0
'ngabhas',,ˈŋauəsˠ,ˈŋəuəsˠ,83,0.86
'diamant',,ˈdʲiˑəmˠən̪ˠt̪ˠ,ˈdʲiəmˠən̪ˠt̪ˠ,92,0.93
'fáilte',,ˈfˠɑːlʲtʲə,ˈfˠɑːl̪ʲtʲə,89,0.90
'tugann',,ˈtˠʊɡən̪ˠ,ˈt̪ˠʊɡən̪ˠ,88,0.90
'labhairt',,l̪ˠauɾʲtʲ,ˈlˠəuəɾʲtʲ,58,0.71
'tuile',,ˈt̪ˠɪlʲə,ˈt̪ˠɪlʲə,100,1.0
'seol',,ʃoːlˠ,ʃoːlˠ,100,1.0
'stróic',,sˠt̪ˠɾˠoːc,ˈsˠt̪ˠɾˠóc,70,0.77
'd'fhág',,d̪ˠɑːɡ,d̪ˠ'ɑːɡ,91,0.92
't-aos',,t̪ˠiːsˠ,t̪ˠ-iːsˠ,91,0.92
'gCeanada',,ˈɟanˠəd̪ˠə,ɟˈan̪ˠəd̪ˠə,68,0.76
'go háirid',,ɡəˈhɑːɾʲədʲ,ɡə ˈhɑːɾʲədʲ,95,0.95
'fiartha',,ˈfʲiəɾˠhə,ˈfʲiəɾˠhə,100,1.0
'faide',,ˈfˠadʲə, ˈfˠɑdʲə,ˈfˠadʲə,100,1.0
'bunaigh',,bˠʊnˠiː,ˈbˠʊn̪ˠə,50,0.67
'tric',,tʲɾʲɪc,tʲɾʲɪc,100,1.0
'fuinneog',,ˈfˠɪn̠ʲoːɡ,ˈfˠɪnʲoːɡ,88,0.89
'mhil',,vʲɪlʲ,vʲɪlʲ,100,1.0
'dísc',,dʲiːʃc,dʲiːʃc,100,1.0
'tábhachtach',,ˈt̪ˠɑːwəxt̪ˠəx,ˈt̪ˠáiːəxt̪ˠəx,82,0.85
'crosach',,ˈkɾˠɔsˠəx,ˈkɾˠɔsˠəx,100,1.0
'ólaimid',,ˈoːl̪ˠəmʲədʲ,ˈoːlˠəmʲədʲ,90,0.91
'táid',,t̪ˠɑːdʲ,t̪ˠɑːdʲ,100,1.0
'Araib',,ˈaɾˠəbʲ,ˈaɾˠəbʲ,100,1.0
'drochaoibh',,ˈd̪ˠɾˠɔxiːvʲ,ˈd̪ˠɾˠɔxiːvʲ,100,1.0
'scaifte',,ˈskafʲtʲə,ˈsˠkafʲtʲə,86,0.88
'tacar',,ˈt̪ˠakəɾˠ, ˈt̪ˠɑkəɾˠ,ˈt̪ˠakəɾˠ,100,1.0
'gaofar',,ˈɡiːfˠəɾˠ, ˈɡɯːfˠəɾˠ,ˈɡiːfˠəɾˠ,100,1.0
'le',,lʲɛ,lʲə,80,0.83
'pilibín',,ˈpʲɪlʲəbʲiːnʲ,ˈpʲɪlʲəbʲiːnʲ,100,1.0
'thapa',,ˈhapˠə,ˈhapˠə,100,1.0
'tuig',,t̪ˠɪɟ,t̪ˠʊɡ,66,0.75
'ad',,əd̪ˠ,ad̪ˠ,71,0.78
'nílir',,ˈnʲiːlʲəɾʲ,ˈnʲiːlʲəɾʲ,100,1.0
'gaimbín',,ˈɡamʲbʲiːnʲ,ˈɡamʲəbʲiːnʲ,89,0.90
'marcach',,ˈmˠaɾˠkəx,ˈmˠaɾˠkəx,100,1.0
'gceártaí',,ˈɟɑːɾˠt̪ˠiː,ɟˈeɑːɾˠt̪ˠiː,80,0.84
'ollscoil',,ˈɔl̪ˠˌsˠkɔlʲ, ˈɔl̪ˠˌsˠkɞlʲ,ˈɔl̪ˠsˠkəlˠ,75,0.80
'téana',,ˈtʲeːnˠə,ˈtʲeːn̪ˠə,86,0.88
'molfaidh',,ˈmˠɔl̪ˠhə,ˈmˠɔl̪ˠfˠə,82,0.85
'dhil',,ˈjɪlʲ,jɪlʲ,75,0.80
'téigh',,tʲəi,tʲɪ,66,0.75
'traein',,t̪ˠɾˠeːnʲ,ˈtʲɾʲeːnʲ,53,0.68
'miailíteas',,ˈmʲiəlʲiːtʲəsˠ,ˈmʲiəlʲiːtʲəsˠ,100,1.0
'badhbh',,bˠəivˠ,bˠəw,55,0.69
'léaró',,ˈl̠ʲeːɾˠoː,ˈlʲeːɾˠoː,88,0.89
'meáite',,ˈmʲɑːtʲə,ˈmʲeɑːtʲə,93,0.94
'rac-cheol',,ˈɾˠakˌçoːlˠ,ˈɾˠac-çoːlˠ,83,0.86
'tíre',,ˈtʲiːɾʲə,ˈtʲiːɾʲə,100,1.0
'flatha',,ˈfˠlˠahə,ˈfˠlˠahə,100,1.0
'bhfíodóirí',,ˈvʲiːd̪ˠoːɾʲiː,vʲˈiːd̪ˠóɾʲiː,69,0.77
'Life',,l̠ʲɪfʲə,ˈlʲɪfʲə,75,0.80
'eif',,ɛfʲ,ɛfʲ,100,1.0
'tógálaí',,ˈt̪ˠoːɡaːlˠiː,ˈt̪ˠoːɡɑːlˠiː,90,0.92
'teagmhaigh',,ˈtʲaɡwiː, ˈtʲaɡwə,ˈtʲaɡwə,100,1.0
'limis',,ˈl̠ʲɪ.mʲɪʃ,ˈlʲɪmʲəʃ,76,0.81
'casaim',,ˈkɑsˠəmʲ,ˈkasˠəmʲ,84,0.87
'fheictear',,ˈɛctʲəɾˠ,ˈɛctʲəɾˠ,100,1.0
'saoileann',,ˈsˠiːlʲən̪ˠ,ˈsˠiːlʲən̪ˠ,100,1.0
't-amhras',,ˈt̪ˠəuɾˠəsˠ, ˈt̪ˠə̃ũɾˠəsˠ,t̪ˠ-ˈəuɾˠəsˠ,75,0.80
'sáil',,sˠɑːlʲ,sˠɑːlʲ,100,1.0
'tóireacha',,ˈt̪ˠoːɾʲəxə,ˈt̪ˠóɾʲəxə,84,0.86
'tóirse',,ˈt̪ˠoːɾˠʃə,ˈt̪ˠóɾʲʃə,72,0.78
'báisín',,ˈbˠɑːʃiːnʲ,ˈbˠɑːʃiːnʲ,100,1.0
'tóraíocht',,ˈt̪ˠoːɾˠiːəxt̪ˠ,ˈt̪ˠoːɾˠiːəxt̪ˠ,100,1.0
'túir',,t̪ˠuːɾʲ,ˈt̪ˠúɾʲ,61,0.72
'túis',,t̪ˠuːʃ,ˈt̪ˠúʃ,54,0.69
'súsa',,ˈsˠuːsˠə,ˈsˠuːsˠə,100,1.0
'tús',,t̪ˠuːsˠ,t̪ˠuːsˠ,100,1.0
'beirtear',,ˈbʲɛɾˠtʲəɾʲ,ˈbʲɛɾʲtʲəɾˠ,80,0.83
'Fine Gael',,ˌfʲɪnʲə ˈɡeːlˠ,ˈfʲɪnʲə ɟeːlˠ,82,0.85
'conairt',,ˈkʊnˠəɾˠtʲ, ˈkʊn̪ˠəɾˠtʲ,ˈkɔn̪ˠəɾʲtʲ,78,0.83
'cuingir',,ˈkiɲəɾʲ, ˈkɪɲəɾʲ,ˈkɪɲəɾʲ,100,1.0
'nimis',,ˈn̠ʲɪmʲɪʃ,ˈnʲɪmʲəʃ,81,0.84
'bís',,bʲiːʃ,bʲiːʃ,100,1.0
'práta',,ˈpˠɾˠɑːt̪ˠə,ˈpˠɾˠɑːt̪ˠə,100,1.0
'dís',,dʲiːʃ,dʲiːʃ,100,1.0
'leabharlann',,ˈl̠ʲəuɾˠl̪ˠən̪ˠ,ˈlʲəuəɾˠlˠən̪ˠ,76,0.81
'fís',,fʲiːʃ,fʲiːʃ,100,1.0
'gine',,ˈɟɪnʲə,ˈɟɪnʲə,100,1.0
'carachtair',,ˈkaɾˠəxt̪ˠəɾʲ,ˈkaɾˠəxt̪ˠəɾʲ,100,1.0
'brádán',,ˈbˠɾˠɑːd̪ˠɑːnˠ, ˈbˠɾˠɑːd̪ˠɑːn̪ˠ,ˈbˠɾˠɑːd̪ˠɑːn̪ˠ,100,1.0
'fiánta',,ˈfʲiː.ɑːn̪ˠt̪ˠə,ˈfʲiɑːn̪ˠt̪ˠə,88,0.89
'sceiche',,ˈʃcɛçə,ˈʃcɛçə,100,1.0
'dtrí',,dʲɾʲiː,dʲɾʲiː,100,1.0
'caogad',,ˈkiːɡəd̪ˠ,ˈkiːɡəd̪ˠ,100,1.0
'cúthail',,ˈkuːhəlʲ,ˈkuːhəlʲ,100,1.0
'uisce',,ˈiʃcə, ˈiʃcɪ,ˈɪʃcə,77,0.82
'mapaí',,ˈmˠapˠiː,ˈmˠɪpˠiː,84,0.87
'imreoir',,ˈɪmʲɾʲoːɾʲ,ˈɪmʲɾʲoːɾʲ,100,1.0
'uisce beatha',,ˈɪʃcɪ ˈbʲahə,ˈɪʃcə bʲahə,84,0.86
'dtrátha',,ˈd̪ˠɾˠɑːhə,ˈd̪ˠɾˠɑːhə,100,1.0
'bansár',,ˈbˠanˠˌsˠɑːɾˠ,ˈbˠɪn̠̪ˠsˠɑːɾˠ,76,0.81
'lárthosaí',,ˈl̪ˠɑːɾˠˌhɔsˠiː,ˈlˠɑːɾˠhəsˠiː,80,0.84
'airsean',,ˈɛɾʲʃənˠ,ˈaɾʲʃən̪ˠ,75,0.80
'ghoid',,ɣɞdʲ,ɣɔd̪ˠ,44,0.64
'chloch',,xlˠɔx,xlˠɔx,100,1.0
'ar scáth a',,ɛɾʲˈsˠkɑː(ə),əɾˠ ˈsˠkɑːh ə,66,0.75
'cliabhán',,ˈclʲiəwɑːnˠ, ˈclʲiəwɑːn̪ˠ,ˈclʲiəuɑːn̪ˠ,94,0.95
'diúracas',,ˈdʲuːɾˠəkəsˠ,ˈdʲuːɾˠəkəsˠ,100,1.0
'gheall',,jal̪ˠ,jaːlˠ,57,0.70
'casacht',,ˈkasˠəxt̪ˠ, ˈkɑsˠəxt̪ˠ,ˈkasˠəxt̪ˠ,100,1.0
'díomá',,ˈdʲiːmˠɑː,ˈdʲiːmˠɑː,100,1.0
'urra',,ˈʊɾˠə,ˈʊɾˠə,100,1.0
